forecast_id,product_id,brand_name,year,month,actual_units,predicted_units,recommended_stock,variance_pct,model_used,accuracy_pct
FC01298,PRD028,Johnson's,2022,2,745,806,1007,8.2,ARIMA,96.2
FC01299,PRD028,Johnson's,2022,3,1203,1175,1468,2.3,Random Forest,85.5
FC01300,PRD028,Johnson's,2022,4,1353,1341,1676,0.9,Random Forest,91.0
FC01301,PRD028,Johnson's,2022,5,1472,1474,1842,0.1,Linear Regression,95.6
FC01302,PRD028,Johnson's,2022,6,971,1042,1302,7.3,Linear Regression,94.5
FC01303,PRD028,Johnson's,2022,7,1063,1074,1342,1.0,Random Forest,84.2
FC01304,PRD028,Johnson's,2022,8,1265,1370,1712,8.3,Linear Regression,90.5
FC01305,PRD028,Johnson's,2022,9,779,815,1018,4.6,Linear Regression,84.2
FC01306,PRD028,Johnson's,2022,10,1533,1626,2032,6.1,Linear Regression,92.4
FC01307,PRD028,Johnson's,2022,11,1562,1543,1928,1.2,Random Forest,96.3
FC01308,PRD028,Johnson's,2022,12,1276,1370,1712,7.4,Random Forest,91.0
FC01309,PRD028,Johnson's,2023,1,601,639,798,6.3,Linear Regression,93.6
FC01310,PRD028,Johnson's,2023,2,1021,1119,1398,9.6,Random Forest,96.5
FC01311,PRD028,Johnson's,2023,3,1391,1267,1583,8.9,Random Forest,84.4
FC01312,PRD028,Johnson's,2023,4,839,898,1122,7.0,Random Forest,85.3
FC01313,PRD028,Johnson's,2023,5,1106,1127,1408,1.9,Random Forest,89.7
FC01314,PRD028,Johnson's,2023,6,617,630,787,2.1,ARIMA,88.4
FC01315,PRD028,Johnson's,2023,7,962,1019,1273,5.9,Linear Regression,94.7
FC01316,PRD028,Johnson's,2023,8,745,692,865,7.1,Linear Regression,94.9
FC01317,PRD028,Johnson's,2023,9,916,963,1203,5.1,Linear Regression,83.4
FC01318,PRD028,Johnson's,2023,10,1301,1367,1708,5.1,Random Forest,96.4
FC01319,PRD028,Johnson's,2023,11,1291,1265,1581,2.0,Random Forest,83.1
FC01320,PRD028,Johnson's,2023,12,1625,1490,1862,8.3,Random Forest,83.5
FC01321,PRD028,Johnson's,2024,1,1198,1183,1478,1.3,ARIMA,82.4
FC01322,PRD028,Johnson's,2024,2,1120,1112,1390,0.7,Linear Regression,90.4
FC01323,PRD028,Johnson's,2024,3,1250,1144,1430,8.5,ARIMA,83.0
FC01324,PRD028,Johnson's,2024,4,1286,1173,1466,8.8,Random Forest,96.8
FC01325,PRD028,Johnson's,2024,5,1151,1116,1395,3.0,Random Forest,95.6
FC01326,PRD028,Johnson's,2024,6,1313,1282,1602,2.4,Random Forest,89.4
FC01327,PRD028,Johnson's,2024,7,757,785,981,3.7,Linear Regression,90.1
FC01328,PRD028,Johnson's,2024,8,1096,990,1237,9.7,Linear Regression,96.3
FC01329,PRD028,Johnson's,2024,9,1351,1227,1533,9.2,Random Forest,91.2
FC01330,PRD028,Johnson's,2024,10,1297,1302,1627,0.4,Random Forest,92.8
FC01331,PRD028,Johnson's,2024,11,990,1055,1318,6.6,Linear Regression,83.5
FC01332,PRD028,Johnson's,2024,12,1773,1669,2086,5.9,ARIMA,96.5
FC01333,PRD028,Johnson's,2025,1,1003,1074,1342,7.1,Linear Regression,91.2
FC01334,PRD028,Johnson's,2025,2,1143,1076,1345,5.9,Linear Regression,87.8
FC01335,PRD028,Johnson's,2025,3,1455,1504,1880,3.4,ARIMA,88.5
FC01336,PRD028,Johnson's,2025,4,1104,1141,1426,3.4,ARIMA,82.3
FC01337,PRD028,Johnson's,2025,5,1724,1895,2368,9.9,Linear Regression,82.0
FC01338,PRD028,Johnson's,2025,6,1095,1038,1297,5.2,Linear Regression,94.4
FC01339,PRD028,Johnson's,2025,7,714,768,960,7.6,Random Forest,96.7
FC01340,PRD028,Johnson's,2025,8,1125,1178,1472,4.7,ARIMA,86.6
FC01341,PRD028,Johnson's,2025,9,837,816,1020,2.5,Linear Regression,92.0
FC01342,PRD028,Johnson's,2025,10,853,936,1170,9.7,Random Forest,96.9
FC01343,PRD028,Johnson's,2025,11,887,953,1191,7.4,Linear Regression,91.8
FC01344,PRD028,Johnson's,2025,12,831,875,1093,5.3,Random Forest,94.0
FC01345,PRD029,Pampers,2022,1,886,822,1027,7.2,Random Forest,96.7
FC01346,PRD029,Pampers,2022,2,596,556,695,6.7,ARIMA,89.4
FC01347,PRD029,Pampers,2022,3,1061,1089,1361,2.6,Linear Regression,94.5
FC01348,PRD029,Pampers,2022,4,806,857,1071,6.3,Linear Regression,91.9
FC01349,PRD029,Pampers,2022,5,971,921,1151,5.1,Random Forest,92.4
FC01350,PRD029,Pampers,2022,6,1040,1137,1421,9.3,Random Forest,86.5
FC01351,PRD029,Pampers,2022,7,1420,1561,1951,9.9,Random Forest,88.5
FC01352,PRD029,Pampers,2022,8,1073,1040,1300,3.1,Random Forest,90.4
FC01353,PRD029,Pampers,2022,9,926,940,1175,1.5,ARIMA,83.7
FC01354,PRD029,Pampers,2022,10,1164,1261,1576,8.3,ARIMA,92.5
FC01355,PRD029,Pampers,2022,11,1708,1638,2047,4.1,ARIMA,90.1
FC01356,PRD029,Pampers,2022,12,1267,1349,1686,6.5,Random Forest,97.0
FC01357,PRD029,Pampers,2023,1,792,756,945,4.5,Random Forest,89.1
FC01358,PRD029,Pampers,2023,2,947,854,1067,9.8,Linear Regression,87.7
FC01359,PRD029,Pampers,2023,3,1124,1188,1485,5.7,Random Forest,96.6
FC01360,PRD029,Pampers,2023,4,1642,1571,1963,4.3,ARIMA,83.3
FC01361,PRD029,Pampers,2023,5,1512,1636,2045,8.2,Linear Regression,85.6
FC01362,PRD029,Pampers,2023,6,1135,1075,1343,5.3,Random Forest,86.9
FC01363,PRD029,Pampers,2023,7,1082,1085,1356,0.3,Random Forest,87.5
FC01364,PRD029,Pampers,2023,8,649,676,845,4.2,Linear Regression,96.1
FC01365,PRD029,Pampers,2023,9,1257,1334,1667,6.1,Random Forest,90.9
FC01366,PRD029,Pampers,2023,10,1337,1395,1743,4.3,ARIMA,85.9
FC01367,PRD029,Pampers,2023,11,1043,1123,1403,7.7,ARIMA,90.1
FC01368,PRD029,Pampers,2023,12,1706,1789,2236,4.9,Linear Regression,93.2
FC01369,PRD029,Pampers,2024,1,835,911,1138,9.1,Random Forest,86.8
FC01370,PRD029,Pampers,2024,2,747,812,1015,8.7,Random Forest,84.5
FC01371,PRD029,Pampers,2024,3,1640,1582,1977,3.5,Random Forest,95.3
FC01372,PRD029,Pampers,2024,4,1256,1218,1522,3.0,Random Forest,92.5
FC01373,PRD029,Pampers,2024,5,1547,1401,1751,9.4,ARIMA,84.1
FC01374,PRD029,Pampers,2024,6,1482,1386,1732,6.5,Random Forest,83.4
FC01375,PRD029,Pampers,2024,7,768,802,1002,4.4,Random Forest,89.6
FC01376,PRD029,Pampers,2024,8,1098,1174,1467,6.9,Linear Regression,84.6
FC01377,PRD029,Pampers,2024,9,1071,1027,1283,4.1,Linear Regression,85.3
FC01378,PRD029,Pampers,2024,10,1134,1100,1375,3.0,Linear Regression,95.4
FC01379,PRD029,Pampers,2024,11,958,1016,1270,6.1,Random Forest,83.7
FC01380,PRD029,Pampers,2024,12,2234,2012,2515,9.9,Linear Regression,88.8
FC01381,PRD029,Pampers,2025,1,980,987,1233,0.7,Random Forest,82.6
FC01382,PRD029,Pampers,2025,2,1153,1160,1450,0.6,Linear Regression,93.4
FC01383,PRD029,Pampers,2025,3,1451,1324,1655,8.8,ARIMA,89.3
FC01384,PRD029,Pampers,2025,4,953,1019,1273,6.9,ARIMA,89.2
FC01385,PRD029,Pampers,2025,5,1504,1365,1706,9.2,Random Forest,94.9
FC01386,PRD029,Pampers,2025,6,870,938,1172,7.8,ARIMA,85.8
FC01387,PRD029,Pampers,2025,7,1016,924,1155,9.1,ARIMA,92.9
FC01388,PRD029,Pampers,2025,8,1230,1185,1481,3.7,ARIMA,83.1
FC01389,PRD029,Pampers,2025,9,1207,1143,1428,5.3,Linear Regression,83.4
FC01390,PRD029,Pampers,2025,10,890,975,1218,9.6,Random Forest,85.3
FC01391,PRD029,Pampers,2025,11,1688,1843,2303,9.2,Linear Regression,95.7
FC01392,PRD029,Pampers,2025,12,1479,1352,1690,8.6,Random Forest,85.5
FC01393,PRD030,Johnson's,2022,1,1247,1156,1445,7.3,Random Forest,87.3
FC01394,PRD030,Johnson's,2022,2,849,785,981,7.5,Random Forest,94.5
FC01395,PRD030,Johnson's,2022,3,1216,1179,1473,3.0,Random Forest,82.5
FC01396,PRD030,Johnson's,2022,4,856,848,1060,0.9,Linear Regression,83.7
FC01397,PRD030,Johnson's,2022,5,1193,1290,1612,8.1,Random Forest,85.9
FC01398,PRD030,Johnson's,2022,6,766,837,1046,9.3,Linear Regression,89.2
FC01399,PRD030,Johnson's,2022,7,800,860,1075,7.5,Random Forest,85.0
FC01400,PRD030,Johnson's,2022,8,1146,1254,1567,9.4,Random Forest,88.1
FC01401,PRD030,Johnson's,2022,9,1403,1314,1642,6.3,Random Forest,87.5
FC01402,PRD030,Johnson's,2022,10,1237,1155,1443,6.6,ARIMA,94.0
FC01403,PRD030,Johnson's,2022,11,1616,1662,2077,2.8,Random Forest,90.0
FC01404,PRD030,Johnson's,2022,12,1151,1145,1431,0.5,Random Forest,83.8
FC01405,PRD030,Johnson's,2023,1,744,702,877,5.6,Random Forest,89.5
FC01406,PRD030,Johnson's,2023,2,895,929,1161,3.8,Random Forest,94.1
FC01407,PRD030,Johnson's,2023,3,1115,1173,1466,5.2,Random Forest,82.3
FC01408,PRD030,Johnson's,2023,4,1406,1527,1908,8.6,Random Forest,83.3
FC01409,PRD030,Johnson's,2023,5,1038,1118,1397,7.7,Random Forest,82.6
FC01410,PRD030,Johnson's,2023,6,1111,1175,1468,5.8,Random Forest,85.8
FC01411,PRD030,Johnson's,2023,7,1112,1037,1296,6.7,Random Forest,89.9
FC01412,PRD030,Johnson's,2023,8,1217,1260,1575,3.5,ARIMA,82.8
FC01413,PRD030,Johnson's,2023,9,927,875,1093,5.6,Random Forest,88.9
FC01414,PRD030,Johnson's,2023,10,874,913,1141,4.5,Random Forest,88.4
FC01415,PRD030,Johnson's,2023,11,1405,1370,1712,2.5,Random Forest,92.5
FC01416,PRD030,Johnson's,2023,12,1475,1613,2016,9.4,Linear Regression,94.6
FC01417,PRD030,Johnson's,2024,1,576,537,671,6.8,ARIMA,83.2
FC01418,PRD030,Johnson's,2024,2,985,1056,1320,7.2,Linear Regression,94.8
FC01419,PRD030,Johnson's,2024,3,799,722,902,9.6,Linear Regression,84.9
FC01420,PRD030,Johnson's,2024,4,1066,970,1212,9.0,Random Forest,91.8
FC01421,PRD030,Johnson's,2024,5,1389,1338,1672,3.7,Linear Regression,86.2
FC01422,PRD030,Johnson's,2024,6,1086,1139,1423,4.9,ARIMA,88.1
FC01423,PRD030,Johnson's,2024,7,924,926,1157,0.2,ARIMA,96.9
FC01424,PRD030,Johnson's,2024,8,1084,1031,1288,4.9,Random Forest,91.3
FC01425,PRD030,Johnson's,2024,9,1525,1491,1863,2.2,ARIMA,90.8
FC01426,PRD030,Johnson's,2024,10,1299,1292,1615,0.5,Linear Regression,82.4
FC01427,PRD030,Johnson's,2024,11,1139,1048,1310,8.0,Random Forest,88.2
FC01428,PRD030,Johnson's,2024,12,1169,1172,1465,0.3,Random Forest,89.4
FC01429,PRD030,Johnson's,2025,1,729,689,861,5.5,Linear Regression,94.6
FC01430,PRD030,Johnson's,2025,2,662,705,881,6.5,Random Forest,95.2
FC01431,PRD030,Johnson's,2025,3,1026,1037,1296,1.1,Random Forest,82.4
FC01432,PRD030,Johnson's,2025,4,1358,1371,1713,1.0,Random Forest,83.9
FC01433,PRD030,Johnson's,2025,5,1505,1475,1843,2.0,Linear Regression,91.7
FC01434,PRD030,Johnson's,2025,6,1058,1031,1288,2.6,ARIMA,96.3
FC01435,PRD030,Johnson's,2025,7,980,977,1221,0.3,Random Forest,91.7
FC01436,PRD030,Johnson's,2025,8,891,936,1170,5.1,ARIMA,85.2
FC01437,PRD030,Johnson's,2025,9,1301,1307,1633,0.5,Linear Regression,90.9
FC01438,PRD030,Johnson's,2025,10,1688,1580,1975,6.4,Random Forest,89.8
FC01439,PRD030,Johnson's,2025,11,1810,1762,2202,2.7,Random Forest,92.4
FC01440,PRD030,Johnson's,2025,12,1937,2016,2520,4.1,Linear Regression,85.0
FC01441,PRD031,Himalaya,2022,1,1269,1195,1493,5.8,ARIMA,89.5
FC01442,PRD031,Himalaya,2022,2,700,736,920,5.1,ARIMA,96.2
FC01443,PRD031,Himalaya,2022,3,1113,1014,1267,8.9,Random Forest,87.4
FC01444,PRD031,Himalaya,2022,4,1918,1833,2291,4.4,Random Forest,96.9
FC01445,PRD031,Himalaya,2022,5,1175,1093,1366,7.0,Random Forest,84.7
FC01446,PRD031,Himalaya,2022,6,862,865,1081,0.3,Random Forest,95.1
FC01447,PRD031,Himalaya,2022,7,929,855,1068,8.0,ARIMA,88.1
FC01448,PRD031,Himalaya,2022,8,1179,1140,1425,3.3,Random Forest,96.0
FC01449,PRD031,Himalaya,2022,9,1467,1427,1783,2.7,ARIMA,89.9
FC01450,PRD031,Himalaya,2022,10,1579,1654,2067,4.7,Random Forest,86.8
FC01451,PRD031,Himalaya,2022,11,1143,1080,1350,5.5,Linear Regression,89.5
FC01452,PRD031,Himalaya,2022,12,1422,1451,1813,2.0,Random Forest,86.8
FC01453,PRD031,Himalaya,2023,1,1171,1132,1415,3.3,Linear Regression,84.0
FC01454,PRD031,Himalaya,2023,2,825,861,1076,4.4,Random Forest,96.7
FC01455,PRD031,Himalaya,2023,3,1397,1399,1748,0.1,Random Forest,88.6
FC01456,PRD031,Himalaya,2023,4,1254,1172,1465,6.5,Linear Regression,87.0
FC01457,PRD031,Himalaya,2023,5,1235,1139,1423,7.8,Linear Regression,87.3
FC01458,PRD031,Himalaya,2023,6,904,949,1186,5.0,Linear Regression,94.0
FC01459,PRD031,Himalaya,2023,7,910,959,1198,5.4,Random Forest,90.9
FC01460,PRD031,Himalaya,2023,8,940,846,1057,10.0,Random Forest,93.8
FC01461,PRD031,Himalaya,2023,9,917,865,1081,5.7,Random Forest,94.2
FC01462,PRD031,Himalaya,2023,10,1396,1496,1870,7.2,Random Forest,84.9
FC01463,PRD031,Himalaya,2023,11,1190,1298,1622,9.1,Random Forest,92.6
FC01464,PRD031,Himalaya,2023,12,634,615,768,3.0,Linear Regression,96.0
FC01465,PRD031,Himalaya,2024,1,1051,1006,1257,4.3,ARIMA,91.4
FC01466,PRD031,Himalaya,2024,2,799,808,1010,1.1,ARIMA,88.0
FC01467,PRD031,Himalaya,2024,3,1300,1268,1585,2.5,Random Forest,86.8
FC01468,PRD031,Himalaya,2024,4,1553,1568,1960,1.0,Linear Regression,82.4
FC01469,PRD031,Himalaya,2024,5,933,951,1188,1.9,Linear Regression,89.9
FC01470,PRD031,Himalaya,2024,6,1321,1316,1645,0.4,Linear Regression,88.2
FC01471,PRD031,Himalaya,2024,7,847,805,1006,5.0,ARIMA,93.2
FC01472,PRD031,Himalaya,2024,8,1098,1016,1270,7.5,Linear Regression,83.0
FC01473,PRD031,Himalaya,2024,9,1542,1397,1746,9.4,Random Forest,82.9
FC01474,PRD031,Himalaya,2024,10,976,881,1101,9.7,Random Forest,94.4
FC01475,PRD031,Himalaya,2024,11,974,994,1242,2.1,Random Forest,85.8
FC01476,PRD031,Himalaya,2024,12,1106,1117,1396,1.0,ARIMA,94.1
FC01477,PRD031,Himalaya,2025,1,850,897,1121,5.5,Random Forest,95.7
FC01478,PRD031,Himalaya,2025,2,1010,950,1187,5.9,Random Forest,95.3
FC01479,PRD031,Himalaya,2025,3,1555,1439,1798,7.5,Random Forest,83.6
FC01480,PRD031,Himalaya,2025,4,1082,1002,1252,7.4,Random Forest,84.8
FC01481,PRD031,Himalaya,2025,5,1032,1121,1401,8.6,Random Forest,95.5
FC01482,PRD031,Himalaya,2025,6,1184,1086,1357,8.3,Random Forest,96.4
FC01483,PRD031,Himalaya,2025,7,1632,1673,2091,2.5,Linear Regression,86.4
FC01484,PRD031,Himalaya,2025,8,895,900,1125,0.6,Linear Regression,96.9
FC01485,PRD031,Himalaya,2025,9,1035,1119,1398,8.1,Random Forest,87.7
FC01486,PRD031,Himalaya,2025,10,1575,1681,2101,6.7,Random Forest,85.5
FC01487,PRD031,Himalaya,2025,11,1558,1548,1935,0.6,ARIMA,90.5
FC01488,PRD031,Himalaya,2025,12,1351,1326,1657,1.9,ARIMA,86.6
FC01489,PRD032,Huggies,2022,1,984,963,1203,2.1,Random Forest,86.2
FC01490,PRD032,Huggies,2022,2,667,654,817,1.9,Random Forest,96.9
FC01491,PRD032,Huggies,2022,3,1298,1396,1745,7.6,Linear Regression,88.5
FC01492,PRD032,Huggies,2022,4,808,838,1047,3.7,ARIMA,90.1
FC01493,PRD032,Huggies,2022,5,851,854,1067,0.4,Random Forest,83.1
FC01494,PRD032,Huggies,2022,6,985,917,1146,6.9,ARIMA,96.4
FC01495,PRD032,Huggies,2022,7,1286,1291,1613,0.4,Random Forest,88.8
FC01496,PRD032,Huggies,2022,8,868,842,1052,3.0,Random Forest,95.2
FC01497,PRD032,Huggies,2022,9,1799,1910,2387,6.2,Linear Regression,86.3
FC01498,PRD032,Huggies,2022,10,1478,1464,1830,0.9,Random Forest,85.7
FC01499,PRD032,Huggies,2022,11,1627,1598,1997,1.8,Random Forest,82.1
FC01500,PRD032,Huggies,2022,12,1572,1716,2145,9.2,Linear Regression,87.4
FC01501,PRD032,Huggies,2023,1,896,970,1212,8.3,Linear Regression,96.2
FC01502,PRD032,Huggies,2023,2,758,700,875,7.7,Random Forest,93.3
FC01503,PRD032,Huggies,2023,3,1448,1494,1867,3.2,Linear Regression,88.9
FC01504,PRD032,Huggies,2023,4,794,839,1048,5.7,Linear Regression,89.4
FC01505,PRD032,Huggies,2023,5,1328,1206,1507,9.2,ARIMA,88.8
FC01506,PRD032,Huggies,2023,6,1606,1603,2003,0.2,Random Forest,84.6
FC01507,PRD032,Huggies,2023,7,1177,1227,1533,4.2,Random Forest,96.3
FC01508,PRD032,Huggies,2023,8,1115,1065,1331,4.5,Random Forest,85.4
FC01509,PRD032,Huggies,2023,9,1358,1322,1652,2.7,Random Forest,91.8
FC01510,PRD032,Huggies,2023,10,1728,1765,2206,2.1,Random Forest,91.0
FC01511,PRD032,Huggies,2023,11,1654,1816,2270,9.8,Linear Regression,93.1
FC01512,PRD032,Huggies,2023,12,2050,2165,2706,5.6,Random Forest,88.5
FC01513,PRD032,Huggies,2024,1,811,742,927,8.5,Linear Regression,95.1
FC01514,PRD032,Huggies,2024,2,1070,987,1233,7.8,Linear Regression,94.5
FC01515,PRD032,Huggies,2024,3,837,881,1101,5.3,Random Forest,87.2
FC01516,PRD032,Huggies,2024,4,978,1052,1315,7.6,Random Forest,89.6
FC01517,PRD032,Huggies,2024,5,1951,1805,2256,7.5,ARIMA,91.9
FC01518,PRD032,Huggies,2024,6,1095,998,1247,8.9,Linear Regression,95.4
FC01519,PRD032,Huggies,2024,7,798,839,1048,5.1,Random Forest,94.4
FC01520,PRD032,Huggies,2024,8,1487,1341,1676,9.8,Random Forest,82.6
FC01521,PRD032,Huggies,2024,9,703,712,890,1.3,Linear Regression,96.4
FC01522,PRD032,Huggies,2024,10,1309,1392,1740,6.3,Linear Regression,85.7
FC01523,PRD032,Huggies,2024,11,1441,1568,1960,8.8,Linear Regression,85.3
FC01524,PRD032,Huggies,2024,12,1703,1613,2016,5.3,Random Forest,93.1
FC01525,PRD032,Huggies,2025,1,1136,1216,1520,7.0,Linear Regression,93.7
FC01526,PRD032,Huggies,2025,2,978,883,1103,9.7,Random Forest,95.0
FC01527,PRD032,Huggies,2025,3,549,580,725,5.6,ARIMA,87.3
FC01528,PRD032,Huggies,2025,4,1062,994,1242,6.4,Linear Regression,87.9
FC01529,PRD032,Huggies,2025,5,921,904,1130,1.8,Random Forest,84.2
FC01530,PRD032,Huggies,2025,6,1109,1053,1316,5.0,Random Forest,87.0
FC01531,PRD032,Huggies,2025,7,1036,1094,1367,5.6,Random Forest,93.7
FC01532,PRD032,Huggies,2025,8,840,799,998,4.9,Linear Regression,89.7
FC01533,PRD032,Huggies,2025,9,843,907,1133,7.6,Linear Regression,89.9
FC01534,PRD032,Huggies,2025,10,1323,1226,1532,7.3,ARIMA,93.1
FC01535,PRD032,Huggies,2025,11,1439,1460,1825,1.5,Random Forest,92.2
FC01536,PRD032,Huggies,2025,12,1130,1120,1400,0.9,Linear Regression,83.7
FC01537,PRD033,Ensure,2022,1,659,634,792,3.8,Random Forest,94.2
FC01538,PRD033,Ensure,2022,2,985,887,1108,9.9,Random Forest,94.2
FC01539,PRD033,Ensure,2022,3,1089,1058,1322,2.8,Random Forest,85.2
FC01540,PRD033,Ensure,2022,4,1021,975,1218,4.5,Random Forest,95.0
FC01541,PRD033,Ensure,2022,5,1099,1187,1483,8.0,Linear Regression,95.0
FC01542,PRD033,Ensure,2022,6,1060,1039,1298,2.0,ARIMA,88.3
FC01543,PRD033,Ensure,2022,7,630,574,717,8.9,Random Forest,85.3
FC01544,PRD033,Ensure,2022,8,972,912,1140,6.2,Linear Regression,93.5
FC01545,PRD033,Ensure,2022,9,924,917,1146,0.8,Random Forest,85.3
FC01546,PRD033,Ensure,2022,10,1349,1315,1643,2.5,Random Forest,89.0
FC01547,PRD033,Ensure,2022,11,1337,1336,1670,0.1,Random Forest,95.1
FC01548,PRD033,Ensure,2022,12,1032,997,1246,3.4,ARIMA,82.8
FC01549,PRD033,Ensure,2023,1,542,543,678,0.2,Random Forest,82.7
FC01550,PRD033,Ensure,2023,2,797,727,908,8.8,Linear Regression,95.4
FC01551,PRD033,Ensure,2023,3,995,978,1222,1.7,Random Forest,88.2
FC01552,PRD033,Ensure,2023,4,1317,1271,1588,3.5,ARIMA,85.1
FC01553,PRD033,Ensure,2023,5,1189,1274,1592,7.1,Random Forest,95.6
FC01554,PRD033,Ensure,2023,6,905,831,1038,8.2,ARIMA,82.6
FC01555,PRD033,Ensure,2023,7,1165,1064,1330,8.7,Linear Regression,82.4
FC01556,PRD033,Ensure,2023,8,977,1037,1296,6.1,ARIMA,86.9
FC01557,PRD033,Ensure,2023,9,1073,982,1227,8.5,Random Forest,86.6
FC01558,PRD033,Ensure,2023,10,1053,1129,1411,7.2,Linear Regression,85.9
FC01559,PRD033,Ensure,2023,11,1372,1314,1642,4.2,Random Forest,90.1
FC01560,PRD033,Ensure,2023,12,1287,1332,1665,3.5,Linear Regression,92.9
FC01561,PRD033,Ensure,2024,1,743,671,838,9.7,Linear Regression,89.9
FC01562,PRD033,Ensure,2024,2,1045,1071,1338,2.5,Linear Regression,82.6
FC01563,PRD033,Ensure,2024,3,864,929,1161,7.5,Linear Regression,84.5
FC01564,PRD033,Ensure,2024,4,873,926,1157,6.1,Linear Regression,83.7
FC01565,PRD033,Ensure,2024,5,1117,1087,1358,2.7,Random Forest,95.8
FC01566,PRD033,Ensure,2024,6,685,718,897,4.8,ARIMA,93.8
FC01567,PRD033,Ensure,2024,7,1151,1126,1407,2.2,ARIMA,86.5
FC01568,PRD033,Ensure,2024,8,1138,1148,1435,0.9,Linear Regression,90.8
FC01569,PRD033,Ensure,2024,9,1426,1475,1843,3.4,Random Forest,87.4
FC01570,PRD033,Ensure,2024,10,917,945,1181,3.1,ARIMA,93.2
FC01571,PRD033,Ensure,2024,11,2192,2155,2693,1.7,Random Forest,84.0
FC01572,PRD033,Ensure,2024,12,1292,1350,1687,4.5,ARIMA,95.6
FC01573,PRD033,Ensure,2025,1,723,671,838,7.2,Random Forest,93.7
FC01574,PRD033,Ensure,2025,2,752,715,893,4.9,Random Forest,95.5
FC01575,PRD033,Ensure,2025,3,1208,1157,1446,4.2,Random Forest,89.5
FC01576,PRD033,Ensure,2025,4,818,887,1108,8.4,Random Forest,95.0
FC01577,PRD033,Ensure,2025,5,586,616,770,5.1,ARIMA,83.5
FC01578,PRD033,Ensure,2025,6,693,663,828,4.3,Random Forest,96.9
FC01579,PRD033,Ensure,2025,7,1138,1228,1535,7.9,Random Forest,94.1
FC01580,PRD033,Ensure,2025,8,997,930,1162,6.7,Linear Regression,95.9
FC01581,PRD033,Ensure,2025,9,1093,1043,1303,4.6,Linear Regression,89.4
FC01582,PRD033,Ensure,2025,10,1312,1416,1770,7.9,ARIMA,84.7
FC01583,PRD033,Ensure,2025,11,1365,1379,1723,1.0,Random Forest,90.2
FC01584,PRD033,Ensure,2025,12,889,974,1217,9.6,ARIMA,83.5
FC01585,PRD034,Dabur Chyawanprash,2022,1,792,731,913,7.7,ARIMA,88.7
FC01586,PRD034,Dabur Chyawanprash,2022,2,733,694,867,5.3,Linear Regression,92.9
FC01587,PRD034,Dabur Chyawanprash,2022,3,1273,1212,1515,4.8,ARIMA,82.1
FC01588,PRD034,Dabur Chyawanprash,2022,4,689,656,820,4.8,Linear Regression,90.1
FC01589,PRD034,Dabur Chyawanprash,2022,5,1451,1557,1946,7.3,Random Forest,94.5
FC01590,PRD034,Dabur Chyawanprash,2022,6,807,839,1048,4.0,Random Forest,91.9
FC01591,PRD034,Dabur Chyawanprash,2022,7,1340,1459,1823,8.9,ARIMA,87.1
FC01592,PRD034,Dabur Chyawanprash,2022,8,973,977,1221,0.4,Linear Regression,84.3
FC01593,PRD034,Dabur Chyawanprash,2022,9,991,1055,1318,6.5,ARIMA,93.7
FC01594,PRD034,Dabur Chyawanprash,2022,10,1639,1730,2162,5.6,ARIMA,95.4
FC01595,PRD034,Dabur Chyawanprash,2022,11,1012,1051,1313,3.9,Linear Regression,82.1
FC01596,PRD034,Dabur Chyawanprash,2022,12,1634,1754,2192,7.3,Random Forest,96.4
FC01597,PRD034,Dabur Chyawanprash,2023,1,928,943,1178,1.6,Linear Regression,92.5
FC01598,PRD034,Dabur Chyawanprash,2023,2,1083,978,1222,9.7,Linear Regression,91.3
FC01599,PRD034,Dabur Chyawanprash,2023,3,1366,1456,1820,6.6,Linear Regression,82.1
FC01600,PRD034,Dabur Chyawanprash,2023,4,1210,1228,1535,1.5,Linear Regression,92.6
FC01601,PRD034,Dabur Chyawanprash,2023,5,1380,1256,1570,9.0,Random Forest,93.3
FC01602,PRD034,Dabur Chyawanprash,2023,6,862,922,1152,7.0,Linear Regression,91.6
FC01603,PRD034,Dabur Chyawanprash,2023,7,1006,920,1150,8.5,Random Forest,85.7
FC01604,PRD034,Dabur Chyawanprash,2023,8,953,974,1217,2.2,ARIMA,92.8
FC01605,PRD034,Dabur Chyawanprash,2023,9,818,897,1121,9.7,ARIMA,91.6
FC01606,PRD034,Dabur Chyawanprash,2023,10,973,959,1198,1.4,Random Forest,84.7
FC01607,PRD034,Dabur Chyawanprash,2023,11,1480,1627,2033,9.9,Random Forest,88.0
FC01608,PRD034,Dabur Chyawanprash,2023,12,1922,1885,2356,1.9,Random Forest,88.2
FC01609,PRD034,Dabur Chyawanprash,2024,1,1136,1226,1532,7.9,Random Forest,86.0
FC01610,PRD034,Dabur Chyawanprash,2024,2,521,523,653,0.4,Linear Regression,96.4
FC01611,PRD034,Dabur Chyawanprash,2024,3,1013,937,1171,7.5,Linear Regression,82.4
FC01612,PRD034,Dabur Chyawanprash,2024,4,503,538,672,7.0,Random Forest,87.3
FC01613,PRD034,Dabur Chyawanprash,2024,5,1870,1788,2235,4.4,Random Forest,95.9
FC01614,PRD034,Dabur Chyawanprash,2024,6,848,768,960,9.4,ARIMA,87.1
FC01615,PRD034,Dabur Chyawanprash,2024,7,696,685,856,1.6,Random Forest,93.8
FC01616,PRD034,Dabur Chyawanprash,2024,8,831,870,1087,4.7,ARIMA,96.9
